Unnamed: 0,Timestamp,ID,Length,Data
54,0.048549,23A,2,05EA
55,0.049102,0C2,8,318B0000018000C3
56,0.04985,119,8,0000000000060B70
57,0.050087,328,8,0129980000C3E097
58,0.050331,300,8,008800FF80000093
59,0.050572,270,8,3BC88086FFFF817D
60,0.050816,208,8,002040000158016C
61,0.051054,200,8,006C016C0154016C
62,0.051288,149,8,117500FFD2860B6F
63,0.051527,156,8,0000000008201B71
64,0.054413,1E1,8,000C070000000000
65,0.055234,443,2,800B
66,0.056108,212,8,04D805E8281BE81B
67,0.056345,312,8,4800067D695407C5
68,0.05839,218,8,881885E6800800FF
69,0.058642,418,8,02FEE15A22000400
70,0.058985,0C2,8,318B0000019000B3
71,0.059299,210,8,20001340000000FF
72,0.059535,308,8,0064260000460195
73,0.062043,423,7,01000000000000
74,0.064091,236,1,00
75,0.066473,212,8,04D805E8281FE81F
76,0.066707,312,8,4801077D495507C5
77,0.068368,218,8,881BC5E8800800FF
78,0.068508,23A,2,05E4
79,0.068999,0C2,8,318B000001A000A3
80,0.069817,119,8,0000000000060C23
81,0.070052,328,8,01289B0000C4E399
82,0.070283,149,8,987500FFA9860CDA
83,0.070521,156,8,000000000A261C94
84,0.070769,300,8,000800FF00000093
85,0.071011,270,8,3ECA8086FFFF817D
86,0.071253,208,8,00204000015A016E
87,0.071491,200,8,0030016B0155016B
88,0.072591,608,8,4F3141BB0002FE00
89,0.074426,1E1,8,000C070000000000
90,0.076494,212,8,04D805E52821E821
91,0.077353,312,8,4801087D295507C5
92,0.078336,218,8,881FC5E8808800FF
93,0.078579,418,8,02FEE15B22000400
94,0.079013,0C2,8,318B000001B00093
95,0.080307,210,8,20001440000000FF
96,0.080544,308,8,00642700004601A2
97,0.082354,423,7,01000000000000
98,0.084106,236,1,00
99,0.086519,212,8,04D805EA2826E826
100,0.086751,312,8,4801097D695507C5
101,0.088337,218,8,882185E5800800FF
102,0.088477,23A,2,05E6
103,0.089166,0C2,8,268B000001C0008E
104,0.089818,119,8,0000000000060D3E
105,0.090053,328,8,01299A0000C5E59C
106,0.09028,149,8,A57500FF5E870DB9
107,0.090516,156,8,000000000C321D15
108,0.090764,300,8,000800FF00000093
109,0.091002,270,8,40CC8086FFFF817D
110,0.091244,208,8,00204000014A0165
111,0.091483,200,8,0074016D0158016D
112,0.094197,412,8,1E1501940F910010
113,0.094443,1E1,8,000C070000000000
114,0.096361,212,8,04D805E02829E829
115,0.096593,312,8,48060A7D295507C5
116,0.098384,218,8,082645EA800800FF
117,0.098636,418,8,02FEE11C22000400
118,0.099168,0C2,8,318B000001D00073
119,0.099357,2F1,1,00
120,0.099604,210,8,20001640000000FF
121,0.099842,308,8,00642700004601A3
122,0.102158,423,7,01000000000000
123,0.104219,408,8,2700600060000702
124,0.104417,236,1,00
125,0.106823,212,8,04D805E2282EE82E
126,0.107056,312,8,48060B7E495507C5
127,0.108406,218,8,082945E0800800FF
128,0.108546,23A,2,05E6
129,0.109055,0C2,8,318B000001E00063
130,0.109826,119,8,0000000000060E19
131,0.110062,328,8,01269D0000C6E89F
132,0.110306,300,8,008800FF80000093
133,0.110545,270,8,43CF8086FFFF817D
134,0.110787,208,8,00204000014B0161
135,0.111027,200,8,0078016701550167
136,0.111259,149,8,E97400FF6D860E55
137,0.111495,156,8,000000000E211E51
138,0.114423,1E1,8,000C070000000000
139,0.116759,212,8,04D805E22836E836
140,0.11699,312,8,48070D7E495507C5
141,0.118293,218,8,082E05E2808800FF
142,0.118545,418,8,02FE346022000400
143,0.11907,0C2,8,318B000001F00053
144,0.119921,210,8,20001B40000000FF
145,0.120162,308,8,00642800004601A6
146,0.122138,423,7,01000000000000
147,0.124139,236,1,00
148,0.126732,212,8,04D805DF283EE83E
149,0.126964,312,8,48080F7E495507C5
150,0.128306,218,8,083605E2808800FF
151,0.128448,23A,2,05E1
152,0.129086,0C2,8,318B000001000043
153,0.129833,119,8,0000000000060F04
154,0.130071,328,8,0129990000C7EBA2
155,0.130315,300,8,008800FF80000093
156,0.130551,270,8,45D18086FFFF817D
157,0.130797,208,8,00204000014A0167
158,0.131034,200,8,003C016D0157016D
159,0.131263,149,8,4E7400FF45830F55
160,0.131508,156,8,0000000010271FE8
161,0.134426,1E1,8,000C070000000000
162,0.136501,212,8,04D805E22848E848
163,0.136733,312,8,4808127F095507C5
164,0.138254,218,8,883E85DF808800FF
165,0.138504,418,8,02FE356122000400
166,0.139095,0C2,8,318B000001100033
167,0.139757,210,8,20002040000000FF
168,0.139996,308,8,00642800004601AA
169,0.142261,423,7,01000000000000
170,0.144157,236,1,00
171,0.146961,212,8,04D805E22857E857
172,0.147191,312,8,480A157F695507C5
173,0.148284,218,8,8848C5E2800800FF
174,0.148427,23A,2,05DF
175,0.149107,0C2,8,318B000001200023
176,0.149828,119,8,00000000000600BF
177,0.150066,328,8,01278D0000C0EEA4
178,0.150314,300,8,000800FF00000093
179,0.15055,270,8,48D38086FFFF817D
180,0.150794,208,8,00204000014C016B
181,0.151034,200,8,0000016A0154016A
182,0.151269,149,8,BF7300FFAB800098
183,0.151509,156,8,00000000120010DC
184,0.154435,1E1,8,000C070000000000
185,0.155247,443,2,800B
186,0.157779,212,8,04D805E22866E866
187,0.158009,312,8,480A197F495507C5
188,0.158243,218,8,8857C5E2808800FF
189,0.158493,418,8,02FE316222000400
190,0.159269,0C2,8,268B00000130001E
191,0.160874,210,8,20002A40000000FF
192,0.16111,308,8,00642A00004601B2
193,0.162332,423,7,01000000000000
194,0.164172,236,1,00
195,0.166962,212,8,04D805E72876E876
196,0.167194,312,8,480A1D7F695507C6
197,0.168261,218,8,8866C5E2800800FF
198,0.168403,23A,2,05E2
199,0.169153,0C2,8,268B00000140000E
200,0.169827,119,8,00000000000701EE
201,0.170067,328,8,0127820000C1F1A7
202,0.170315,300,8,000800FF00000093
203,0.170551,270,8,4AD68086FFFF817D
204,0.170796,208,8,00204000014C0164
205,0.171034,200,8,0044017101500171
206,0.171266,149,8,197300FF2E8001D1
207,0.171507,156,8,00000000022011AC
208,0.172889,608,8,4F3141BB00037300
209,0.174435,1E1,8,000C070000000000
210,0.176762,212,8,04D805DC2887E887
211,0.176991,312,8,4812217F695507C6
212,0.178218,218,8,087605E7800800FF
213,0.178468,418,8,02FE396322000400
214,0.179278,0C2,8,318B0000015000F3
215,0.179942,210,8,20003440000000FF
216,0.180178,308,8,00642A00004601B9
217,0.182391,423,7,01000000000000
218,0.184189,236,1,00
219,0.187119,212,8,04D805DE2894E894
220,0.187351,312,8,480B257F095507C6
221,0.188225,218,8,088745DC808800FF
222,0.188366,23A,2,05E1
223,0.189163,0C2,8,318B0000016000E3
224,0.189822,119,8,00000000000702C9
225,0.190058,328,8,0123810000C2F4AA
226,0.190302,300,8,008800FF80000093
227,0.190541,270,8,4DD88086FFFF817D
228,0.190783,208,8,0020400001490167
229,0.191021,200,8,0048016B014C016B
230,0.191253,149,8,067300FF3284022C
231,0.191493,156,8,000000000420128E
232,0.194274,412,8,1E1501940F910010
233,0.19452,1E1,8,000C070000000000
234,0.197156,212,8,04D805DD289BE89B
235,0.197388,312,8,4815267F695507C6
236,0.198242,218,8,089405DE800800FF
237,0.198495,418,8,02FE306422000400
238,0.199316,0C2,8,268B0000017000DE
239,0.200338,210,8,20003B40000000FF
240,0.200573,308,8,00642D00004601B9
241,0.201734,2F1,1,04
242,0.202382,423,7,01000000000000
243,0.2043,408,8,2700600060000702
244,0.204498,236,1,00
245,0.207137,212,8,04D805D6289BE89B
246,0.207366,312,8,4816267F695507C6
247,0.208271,218,8,089B05DD800800FF
248,0.208415,23A,2,05DA
249,0.20932,0C2,8,318B0000018000C3
250,0.209819,119,8,00000000000703D4
251,0.210057,328,8,0124910000C3F7AC
252,0.210285,149,8,787300FF758803A5
253,0.210526,156,8,0000000006201390
254,0.21077,300,8,008800FF80000093
255,0.211008,270,8,4FDA8086FFFF817D
256,0.211254,208,8,0020400001480164
257,0.211494,200,8,000C016901500169
258,0.214443,1E1,8,000C070000000000
259,0.217063,212,8,04D805D6289BE89B
260,0.217295,312,8,4811267E695507C6
261,0.218152,218,8,889B85D6808800FF
262,0.218404,418,8,02FE322522000400
263,0.219203,0C2,8,318B0000019000B3
264,0.220285,210,8,20003B40000000FF
265,0.220525,308,8,00643000004601C0
266,0.22232,423,7,01000000000000
267,0.22422,236,1,00
268,0.227377,212,8,04D805D0289BE89B
269,0.227607,312,8,481E267E695607C6
270,0.22816,218,8,889B85D6808800FF
271,0.228299,23A,2,05D1
272,0.229217,0C2,8,318B000001A000A3
273,0.229814,119,8,0000000000070487
274,0.23005,328,8,0124A20000C4FAAF
275,0.230282,149,8,F17300FF3F8804B7
276,0.230525,156,8,00000000082014CA
277,0.230773,300,8,000800FF00000093
278,0.231011,270,8,52DD8086FFFF817D
279,0.231253,208,8,00204000014D0162
280,0.231493,200,8,0050016901500169
281,0.234447,1E1,8,000C070000000000
282,0.237982,218,8,889B85D0808800FF
283,0.238226,418,8,02FE346622000400
284,0.238454,212,8,04D805C9289BE89B
285,0.238684,312,8,481E267E695607C6
286,0.239234,0C2,8,318B000001B00093
287,0.241374,210,8,20003B40000000FF
288,0.241613,308,8,00643500004601C0
289,0.242543,423,7,01000000000000
290,0.244235,236,1,00
291,0.247456,212,8,04D805C9289CE89C
292,0.247688,312,8,481B277C095607C6
293,0.248124,218,8,889BC5C9808800FF
294,0.248264,23A,2,05CC
295,0.249246,0C2,8,318B000001C00083
296,0.249835,119,8,000000000007059A
297,0.25007,328,8,0124A10000C5FDB2
298,0.250319,300,8,000800FF00000093
299,0.250559,270,8,54DF8086FFFF817D
300,0.250801,208,8,00204000014C0167
301,0.251037,200,8,00140166014F0166
302,0.251268,149,8,6B7400FF45850569
303,0.25151,156,8,000000000A0015A1
304,0.254452,1E1,8,000C070000000000
305,0.255261,443,2,800B
306,0.257333,212,8,04D805BC289CE89C
307,0.257567,312,8,4830277C095307C6
308,0.258119,218,8,089C05C9808800FF
309,0.258369,418,8,02FE386722000400
310,0.259403,0C2,8,268B000001D0007E
311,0.260535,210,8,20003C40000000FF
312,0.260777,308,8,00643500004601C0
313,0.26245,423,7,01000000000000
314,0.264253,236,1,00
315,0.267651,212,8,04D805BF289EE89E
316,0.267881,312,8,4822277C495307C6
317,0.268117,218,8,089C45BC808800FF
318,0.26826,23A,2,05C6
319,0.269284,0C2,8,268B000001E0006E
320,0.26984,119,8,000000000008061E
321,0.270076,328,8,0123950000C601B4
322,0.27032,300,8,008800FF80000093
323,0.270558,270,8,57E18086FFFF817D
324,0.270802,208,8,00204000014A0166
325,0.271042,200,8,00180168014F0168
326,0.271277,149,8,867400FF3F83064A
327,0.271515,156,8,00000000021216A6
328,0.273666,608,8,4F3141BB0005A900
329,0.274464,1E1,8,000C070000000000
330,0.277881,212,8,04D805C428A5E8A5
331,0.278118,218,8,089E45BF800800FF
332,0.278352,312,8,483B297C295307C6
333,0.278597,418,8,02FE306822000400
334,0.279418,0C2,8,318B000001F00053
335,0.280949,210,8,20004040000000FF
336,0.281187,308,8,00643B00004601BE
337,0.282714,423,7,01000000000000
338,0.284268,236,1,00
339,0.287622,212,8,04D805C928AAE8AA
340,0.287856,312,8,483C2A7C495307C6
341,0.288094,218,8,08A545C4808800FF
342,0.288236,23A,2,05C7
343,0.289442,0C2,8,268B00000100004E
344,0.289843,119,8,0000000000080703
345,0.290081,328,8,01258D0000C703B7
346,0.290325,300,8,008800FF80000093
347,0.290561,270,8,59E48086FFFF817D
348,0.290806,208,8,00204000014E0165
349,0.291045,200,8,005C0167014F0167
350,0.291282,149,8,6E7400FF0085078E
351,0.291522,156,8,00000000040F1731
352,0.294357,412,8,1E1401940F900010
353,0.294603,1E1,8,000C070000000000
354,0.297477,212,8,04D805D828AFE8AF
355,0.297707,312,8,482E2B7F695307C6
356,0.298053,218,8,88AAC5C9800800FF
357,0.298311,418,8,02FE306922000400
358,0.299445,0C2,8,318B000001100033
359,0.300686,210,8,20004440000000FF
360,0.300924,308,8,00643F00004601B9
361,0.302542,423,7,01000000000000
362,0.30408,2F1,1,00
363,0.30449,408,8,2700600060000702
364,0.30469,236,1,00
365,0.307969,218,8,88AFC5D8800800FF
366,0.308197,212,8,04D805DE28B1E8B1
367,0.308327,23A,2,05D3
368,0.308562,312,8,483E2C7F295107C7
369,0.309323,0C2,8,318B000001200023
370,0.309862,119,8,00000000000808B8
371,0.310102,328,8,0123940000C006BA
372,0.31035,300,8,000800FF00000093
373,0.310586,270,8,5CE68086FFFF817D
374,0.310831,208,8,00204000014A0166
375,0.311073,200,8,0060016801500168
376,0.311309,149,8,C07400FF7E870823
377,0.311549,156,8,00000000060218B2
378,0.314461,1E1,8,000C070000000000
379,0.317822,218,8,88B1C5DE800800FF
380,0.318072,418,8,02FE316A22000400
381,0.318716,212,8,04D805CF28B2E8B2
382,0.31895,312,8,483E2C7F695107C7
383,0.319338,0C2,8,318B000001300013
384,0.321815,210,8,20004640000000FF
385,0.322051,308,8,00644200004601B4
386,0.322555,423,7,01000000000000
387,0.324299,236,1,00
388,0.327788,218,8,88B2C5CF800800FF
389,0.32793,23A,2,05CE
390,0.328156,212,8,04D805C628B4E8B4
391,0.32839,312,8,483B2D80095107C6
392,0.329495,0C2,8,268B00000140000E
393,0.329831,119,8,00000000000809A5
394,0.330069,328,8,01249E0000C109BC
395,0.330317,300,8,000800FF00000093
396,0.330553,270,8,5EE88086FFFF817D
397,0.330795,208,8,00204000014B0163
398,0.331034,200,8,0024016701500167
399,0.331265,149,8,F67400FF60860966
400,0.331506,156,8,000000000805195F
401,0.334464,1E1,8,000C070000000000
402,0.337763,212,8,04D805B428B5E8B5
403,0.338001,218,8,08B405C6808800FF
404,0.338231,312,8,48472D80295107C6
405,0.338469,418,8,02FE356B22000400
406,0.339495,0C2,8,318B0000015000F3
407,0.340958,210,8,20004840000000FF
408,0.341194,308,8,00644200004601AB
409,0.34269,423,7,01000000000000
410,0.344316,236,1,00
411,0.347788,218,8,08B505B4800800FF
412,0.347926,23A,2,05C2
413,0.348435,212,8,04D805B828B7E8B7
414,0.348665,312,8,48402D7F695107C6
415,0.34938,0C2,8,318B0000016000E3
416,0.349853,119,8,0000000000080A82
417,0.350093,328,8,0124990000C20CBF
418,0.350337,300,8,008800FF80000093
419,0.350578,270,8,61EB8086FFFF817D
420,0.350824,208,8,00204000014A0160
421,0.351064,200,8,0028016701510167
422,0.3513,149,8,097500FFEC840AA0
423,0.351537,156,8,000000000A121A36
424,0.354474,1E1,8,000C070000000000
425,0.355273,443,2,800B
426,0.357778,218,8,08B705B8808800FF
427,0.35803,418,8,02FE306C22000400
428,0.358278,212,8,04D805C128B6E8B6
429,0.358506,312,8,484C2D7F494D07C6
430,0.359392,0C2,8,318B0000017000D3
431,0.361401,210,8,20004940000000FF
432,0.361637,308,8,00644400004601AA
433,0.362659,423,7,01000000000000
434,0.364331,236,1,00
435,0.367756,218,8,08B645C1800800FF
436,0.367896,23A,2,05C3
437,0.36816,212,8,04D805C928B6E8B6
438,0.368388,312,8,484A2D7F494C07C6
439,0.369406,0C2,8,318B0000018000C3
440,0.369806,119,8,0000000000080B9F
441,0.370045,328,8,0122940000C30FC2
442,0.370277,149,8,367500FFD5830B65
443,0.37052,156,8,000000000C141B9B
444,0.370763,300,8,008800FF80000093
445,0.371001,270,8,63ED8086FFFF817D
446,0.371243,208,8,00204000014A0165
447,0.371487,200,8,006C016501500165
448,0.374472,1E1,8,000C070000000000
449,0.374792,608,8,4F3141BB0005A400
450,0.377767,218,8,88B6C5C9808800FF
451,0.378019,418,8,02FE302D22000400
452,0.378245,212,8,04D805DA28B6E8B6
453,0.378475,312,8,484D2D80494C07C6
454,0.379421,0C2,8,318B0000019000B3
455,0.381404,210,8,20004940000000FF
456,0.381642,308,8,00644800004601A5
457,0.382868,423,7,01000000000000
458,0.384348,236,1,00
459,0.387716,218,8,88B685DA808800FF
460,0.387859,23A,2,05D7
461,0.388417,212,8,04D805EA28B8E8B8
462,0.388651,312,8,485D2E80094C07C7
463,0.389434,0C2,8,318B000001A000A3
464,0.389874,119,8,0000000000080CCC
465,0.390111,328,8,01238F0000C412C5
466,0.39036,300,8,000800FF00000093
467,0.390598,270,8,66EF8086FFFF817D
468,0.390842,208,8,00204000014C0164
469,0.39108,200,8,00300165014F0165
470,0.391316,149,8,FD7400FFEC820CDD
471,0.391552,156,8,000000000E331C47
472,0.394435,412,8,1E1401940F910010
473,0.394681,1E1,8,000C070000000000
474,0.397747,218,8,88B885EA800800FF
475,0.398002,418,8,02FE302E22000400
476,0.399154,212,8,04D805F828B8E8B8
477,0.399387,312,8,485D2E80094C07C7
478,0.399624,0C2,8,318B000001B00093
479,0.402368,210,8,20004A40000000FF
480,0.402605,308,8,00644A00004601A5
481,0.402833,423,7,01000000000000
482,0.404459,408,8,2700600060000702
483,0.404658,236,1,00
484,0.406447,2F1,1,00
485,0.407807,218,8,88B885F8800800FF
486,0.407949,23A,2,05EF
487,0.408466,212,8,04D8060728B9E8B9
488,0.408692,312,8,48562E84294F07C6
489,0.409463,0C2,8,318B000001C00083
490,0.409881,119,8,0000000000080DD1
491,0.410114,328,8,01238C0000C515C7
492,0.410363,300,8,000800FF00000093
493,0.410602,270,8,68F28086FFFF817D
494,0.410844,208,8,00204000014C0162
495,0.411083,200,8,00740166014E0166
496,0.411317,149,8,B57400FFB4830DF4
497,0.411557,156,8,0000000010021DC6
498,0.414479,1E1,8,000C070000000000
499,0.414632,305,3,3700FF
500,0.417684,218,8,08B94607800800FF
501,0.417934,418,8,02FE316F22000400
502,0.418304,212,8,04D805F928B9E8B9
503,0.418531,312,8,485E2E84294F07C6
504,0.41947,0C2,8,318B000001D00073
505,0.421462,210,8,20004A40000000FF
506,0.421701,308,8,00644A00004601A0
507,0.422722,423,7,01000000000000
508,0.424379,236,1,00
509,0.427663,218,8,08B905F9800800FF
510,0.427806,23A,2,05F7
511,0.428655,212,8,04D805F928B8E8B8
512,0.428908,312,8,485F2E88095007C5
513,0.431189,0C2,8,318B000001E00063
514,0.431266,119,8,0000000000080EF6
515,0.431461,149,8,AB7400FF04850E36
516,0.431591,156,8,00000000120F1ED9
517,0.434538,1E1,8,000C070000000000
518,0.437673,218,8,08B805F9808800FF
519,0.437925,418,8,02FEBD7022000400
520,0.438712,212,8,04D805F528B8E8B8
521,0.438963,312,8,48672E88095007C5
522,0.439552,0C2,8,318B000001F00053
523,0.441813,210,8,20004A40000000FF
524,0.442054,308,8,00644B000046019F
525,0.442882,423,7,01000000000000
526,0.444445,236,1,00
527,0.447683,218,8,08B805F5808800FF
528,0.447807,23A,2,05EF
529,0.448706,212,8,04D805F128B8E8B8
530,0.448955,312,8,48672E88095007C5
531,0.449565,0C2,8,318B000001000043
532,0.449917,119,8,0000000000080FEB
533,0.450154,328,8,0123940000C71ACD
534,0.450398,300,8,008800FF80000093
535,0.450638,270,8,6DF68086FFFF817D
536,0.450879,208,8,00204000014C0167
537,0.451115,200,8,003C016501510165
538,0.451348,149,8,A77400FF96850F4B
539,0.45159,156,8,0000000014131F02
540,0.454539,1E1,8,000C070000000000
541,0.455337,443,2,800B
542,0.457684,218,8,88B885F1800800FF
543,0.457934,418,8,02FEB67122000400
544,0.45862,212,8,04D805F728B9E8B9
545,0.458846,312,8,48672E84295107C5
546,0.459577,0C2,8,318B000001100033
547,0.46179,210,8,20004A40000000FF
548,0.462025,308,8,00644C00004601A1
549,0.462839,423,7,01000000000000
550,0.464462,236,1,00
551,0.467656,218,8,88B985F7808800FF
552,0.467779,23A,2,05ED
553,0.468954,212,8,04D805F128B9E8B9
554,0.469158,312,8,486A2E84295207C5
555,0.469588,0C2,8,318B000001200023
556,0.469899,119,8,0000000000080050
557,0.470137,328,8,0125960000C01DCF
558,0.470385,300,8,000800FF00000093
559,0.470622,270,8,70F98086FFFF817D
560,0.470865,208,8,00204000014C0165
561,0.471107,200,8,0000016701500167
562,0.47134,149,8,C67400FFFA84000A
563,0.47158,156,8,000000001603100E
564,0.47455,1E1,8,000C070000000000
565,0.474926,608,8,4F3141BB00080B00
566,0.477671,218,8,88B985F1808800FF
567,0.477921,418,8,02FEDB7222000400
568,0.479604,0C2,8,318B000001300013
569,0.479862,212,8,04D805E428B8E8B8
570,0.480087,312,8,486A2D84695207C5
571,0.482879,423,7,01000000000000
572,0.483125,210,8,20004940000000FF
573,0.483362,308,8,00644E00004601A1
574,0.484472,236,1,00
575,0.487693,218,8,88B8C5E4800800FF
576,0.487813,23A,2,05E6
577,0.488982,212,8,04D805DD28B4E8B4
578,0.489186,312,8,486F2C7D695207C5
579,0.489623,0C2,8,318B000001400003
580,0.48991,119,8,000000000008014D
581,0.49015,328,8,0121940000C120D2
582,0.490398,300,8,000800FF00000093
583,0.490636,270,8,72FB8086FFFF817D
584,0.490877,208,8,00204000014A0165
585,0.491114,200,8,00440166014E0166
586,0.491343,149,8,B67400FF288401A4
587,0.491587,156,8,0000000018081194
588,0.494545,1E1,8,000C070000000000
589,0.494786,412,8,1E1401940F910010
590,0.497652,218,8,08B405DD808800FF
591,0.497902,418,8,02FEE17322000400
592,0.498857,212,8,04D805CA28B4E8B4
593,0.499087,312,8,48732C7D695207C5
594,0.499627,0C2,8,318B0000015000F3
595,0.501955,210,8,20004740000000FF
596,0.502191,308,8,00644E00004601A1
597,0.502906,423,7,01000000000000
598,0.504587,408,8,2700600060000702
599,0.504786,236,1,00
600,0.507676,218,8,08B405CA808800FF
601,0.507801,23A,2,05D9
602,0.508845,2F1,1,00
603,0.509149,212,8,04D805CD28B2E8B2
604,0.509376,312,8,48722C7A494E07C5
605,0.509639,0C2,8,318B0000016000E3
606,0.509947,119,8,000000000008026A
607,0.510181,328,8,0126910000C223D5
608,0.510425,300,8,008800FF80000093
609,0.510662,270,8,75FD8086FFFF817D
610,0.510907,208,8,0020400001490161
611,0.511147,200,8,0048016501560165
612,0.511385,149,8,827400FFDF84023E
613,0.511622,156,8,000000001A3312FF
614,0.514543,1E1,8,000C070000000000
615,0.517561,218,8,08B245CD808800FF
616,0.517813,418,8,02FEE15422000400
617,0.519258,212,8,04D805CB28B2E8B2
618,0.51949,312,8,487C2C7A494E07C5
619,0.519726,0C2,8,318B0000017000D3
620,0.522364,210,8,20004740000000FF
621,0.522603,308,8,00644F00004601A0
622,0.522831,423,7,01000000000000
623,0.524507,236,1,00
624,0.527568,218,8,08B245CB808800FF
625,0.527692,23A,2,05C8
626,0.529197,212,8,04D805B528B2E8B2
627,0.529437,312,8,487C2C7A494E07C5
628,0.531341,0C2,8,318B0000018000C3
629,0.531411,119,8,0000000000080377
630,0.531581,156,8,000000001C07130B
631,0.53454,1E1,8,000C070000000000
632,0.537499,218,8,88B285B5800800FF
633,0.53775,418,8,02FEE15522000400
634,0.539109,212,8,04D805B028B2E8B2
635,0.539338,312,8,487C2C78494E07C5
636,0.539672,0C2,8,318B0000019000B3
637,0.542242,210,8,20004740000000FF
638,0.542478,308,8,00645100004601A5
639,0.542978,423,7,01000000000000
640,0.544511,236,1,00
641,0.547507,218,8,88B285B0800800FF
642,0.547677,23A,2,05B5
643,0.549404,212,8,04D805A828B2E8B2
644,0.549632,312,8,48822C78494D07C6
645,0.54987,0C2,8,318B000001A000A3
646,0.550112,119,8,0000000000080424
647,0.550345,328,8,0123960000C429DA
648,0.550593,300,8,000800FF00000093
649,0.550834,270,8,7A038086FFFF817D
650,0.551075,208,8,00204000014D0168
651,0.551306,149,8,F27500FF56850431
652,0.551547,156,8,000000001E0D1499
653,0.551786,200,8,0050016801520168
654,0.554547,1E1,8,000C070000000000
655,0.555339,443,2,800B
656,0.557503,218,8,88B285A8800800FF
657,0.557753,418,8,02FEE15622000400
658,0.5597,0C2,8,318B000001B00093
659,0.560228,212,8,04D805B328AEE8AE
660,0.560458,312,8,48822B78494907C6
661,0.562801,423,7,01000000000000
662,0.563421,210,8,20004740000000FF
663,0.563657,308,8,00645300004601A5
664,0.564527,236,1,00
665,0.567617,218,8,88AE85B3808800FF
666,0.567783,23A,2,05C0
667,0.569464,212,8,04D805CB28ADE8AD
668,0.569691,312,8,48832B79294A07C7
669,0.569929,0C2,8,318B000001C00083
670,0.570171,119,8,0000000000080539
671,0.570405,328,8,0128950000C52CDD
672,0.570653,300,8,000800FF00000093
673,0.570895,270,8,7C058086FFFF817D
674,0.571137,208,8,00204000014C0165
675,0.571369,149,8,5D7600FF718505CE
676,0.571611,156,8,0000000020021506
677,0.571847,200,8,0014016A0155016A
678,0.574546,1E1,8,000C070000000000
679,0.57545,608,8,4F3141BB00088500
680,0.577519,218,8,08AD45CB800800FF
681,0.577771,418,8,02FEE15722000400
682,0.579482,212,8,04D805BE28ADE8AD
683,0.579707,312,8,48902B79294A07C7
684,0.579943,0C2,8,318B000001D00073
685,0.58259,210,8,20004640000000FF
686,0.582825,308,8,00645300004601A3
687,0.583064,423,7,01000000000000
688,0.584545,236,1,00
689,0.587513,218,8,08AD05BE800800FF
690,0.587669,23A,2,05C2
691,0.589639,212,8,04D805BE28ABE8AB
692,0.589875,0C2,8,318B000001E00063
693,0.590118,119,8,000000000008061E
694,0.59035,312,8,48852B7E094907C7
695,0.590591,328,8,0127960000C62FE0
696,0.590835,300,8,008800FF80000093
697,0.591075,270,8,7F088086FFFF817D
698,0.591306,149,8,497600FF67840668
699,0.591548,156,8,00000000220816E0
700,0.591793,208,8,00204000014F0165
701,0.592034,200,8,0018016801540168
702,0.594551,1E1,8,000C070000000000
703,0.594792,412,8,1E1401940F910010
704,0.597489,218,8,08AB05BE800800FF
705,0.597741,418,8,02FEE15822000400
706,0.599706,212,8,04D805C328ABE8AB
